"","word","POS","logfreq","nmorph","ico","fun"
"3432","vamp","Noun",1.68124123737559,"1",NA,3
"3433","roost","Noun",1.66275783168157,"1",0.2,2.542857143
"3434","roulette","Noun",2.10380372095596,"1",NA,2.52
"3435","twirl","Verb",1.83250891270624,"1",3.36363636363636,2.5
"3436","pimple","Noun",1.93449845124357,"1",NA,2.948717949
"3437","chrome","Noun",1.81954393554187,"1",NA,2.03125
"3438","chug","Verb",2.07918124604762,"1",NA,3.733333333
"3439","flamingo","Noun",1.78532983501077,"1",0,NA
"3440","snare","Noun",1.60205999132796,"1",NA,2.125
"3441","parsley","Noun",1.64345267648619,"1",-0.416666666666667,2.066666667
"3442","saffron","Noun",1.50514997831991,"1",NA,2.621621622
"3443","fir","Noun",1.36172783601759,"1",NA,2.357142857
"3444","nylon","Noun",1.84509804001426,"1",0.545454545454545,2.132075472
"3445","oaf","Noun",1.70757017609794,"1",NA,3.483870968
"3446","almond","Noun",1.75587485567249,"1",NA,2.416666667
"3447","muff","Noun",1.69897000433602,"1",NA,3.371428571
"3448","pong","Noun",1.91907809237607,"1",NA,3.0625
"3449","taunt","Verb",1.51851393987789,"1",NA,2.4
"3450","hussy","Noun",1.80617997398389,"1",NA,3.710526316
"3451","ripple","Noun",1.89209460269048,"1",2.14285714285714,2.75862069
"3452","cuckold","Noun",1.36172783601759,"1",NA,3.527777778
"3453","cretin","Noun",1.7160033436348,"1",NA,2.655172414
"3454","fawn","Noun",1.56820172406699,"1",1.7,2.785714286
"3455","illicit","Adjective",1.56820172406699,"1",-0.384615384615385,NA
"3456","masseuse","Noun",1.86332286012046,"1",NA,2.709677419
"3457","ghoul","Noun",1.72427586960079,"1",NA,3.09375
"3458","smog","Noun",1.7481880270062,"1",NA,2.382352941
"3459","critter","Noun",1.81954393554187,"1",NA,3
"3460","nappy","Noun",1.61278385671974,"1",NA,3.592592593
"3461","slump","Noun",1.79239168949825,"1",2.27272727272727,2.52
"3462","plural","Noun",1.69897000433602,"1",NA,2.068965517
"3463","leper","Noun",1.80617997398389,"1",NA,2.12195122
"3464","devout","Adjective",1.5910646070265,"1",NA,2.378378378
"3465","mesh","Noun",1.55630250076729,"1",NA,2.172413793
"3466","babble","Verb",1.65321251377534,"1",3.53846153846154,3.161290323
"3467","prune","Noun",1.88081359228079,"1",2,2.444444444
"3468","gulp","Verb",1.70757017609794,"1",NA,2.647058824
"3469","spruce","Verb",1.75587485567249,"1",NA,2.553191489
"3470","rapport","Noun",1.51851393987789,"1",NA,2.390243902
"3471","stint","Noun",1.5910646070265,"1",NA,2.62962963
"3472","gallop","Noun",1.69019608002851,"1",2.16666666666667,3
"3473","crescent","Noun",1.86332286012046,"1",NA,2.347826087
"3474","catapult","Noun",1.50514997831991,"1",0.666666666666667,NA
"3475","tampon","Noun",1.54406804435028,"1",NA,2.657142857
"3476","ginseng","Noun",1.32221929473392,"1",NA,2.038461538
"3477","craze","Noun",1.72427586960079,"1",NA,2.857142857
"3478","foyer","Noun",1.66275783168157,"1",NA,2.275
"3479","disdain","Noun",1.44715803134222,"1",NA,1.923076923
"3480","buffoon","Noun",1.65321251377534,"1",NA,3.888888889
"3481","hone","Verb",1.57978359661681,"1",NA,2.5
"3482","cedar","Noun",2.10720996964787,"1",0.1,1.92
"3483","hearth","Noun",1.54406804435028,"1",NA,2.235294118
"3484","ratchet","Noun",1.5910646070265,"1",NA,3.085714286
"3485","membrane","Noun",1.76342799356294,"1",NA,2.789473684
"3486","glucose","Noun",1.86923171973098,"1",NA,2.297297297
"3487","barter","Verb",1.67209785793572,"1",NA,2.2
"3488","obese","Adjective",1.41497334797082,"1",0.545454545454545,NA
"3489","mite","Noun",1.78532983501077,"1",NA,1.914893617
"3490","sledge","Noun",1.39794000867204,"1",NA,2.073170732
"3491","gobble","Verb",2.08278537031645,"1",NA,3.64516129
"3492","ceramic","Adjective",1.79934054945358,"1",-0.166666666666667,NA
"3493","lug","Noun",2.12385164096709,"1",NA,2.953488372
"3494","deem","Verb",1.49136169383427,"1",-0.583333333333333,NA
"3495","fleece","Noun",1.77815125038364,"1",NA,2.5
"3496","shank","Noun",1.84509804001426,"1",NA,2.571428571
"3497","liege","Noun",1.76342799356294,"1",NA,2.678571429
"3498","tripod","Noun",1.67209785793572,"1",2.1,NA
"3499","clout","Noun",1.69019608002851,"1",NA,2.633333333
"3500","hurdle","Noun",1.57978359661681,"1",NA,2.441176471
"3501","gentry","Noun",1.83884909073726,"1",NA,2.333333333
"3502","fad","Noun",1.60205999132796,"1",NA,2.454545455
"3503","chipmunk","Noun",1.63346845557959,"1",0.1,3.230769231
"3504","partridge","Noun",2.2405492482826,"1",-0.727272727272727,2.652173913
"3505","kiosk","Noun",1.38021124171161,"1",NA,2.65625
"3506","girdle","Noun",1.90308998699194,"1",NA,2.846153846
"3507","figment","Noun",1.7481880270062,"1",NA,2.631578947
"3508","martial","Adjective",2.47275644931721,"1",0.0833333333333333,NA
"3509","pap","Noun",1.82607480270083,"1",NA,2.911764706
"3510","tweak","Verb",1.54406804435028,"1",1.8,NA
"3511","spree","Noun",2.04139268515822,"1",NA,3.028571429
"3512","harpoon","Noun",1.65321251377534,"1",1.1,2.5
"3513","sloth","Noun",1.8750612633917,"1",1.1,2.941176471
"3514","cuss","Noun",1.74036268949424,"1",NA,2.794871795
"3515","hoodlum","Noun",1.82607480270083,"1",NA,3
"3516","coon","Noun",1.81291335664286,"1",NA,2.463414634
"3517","mantis","Noun",1.38021124171161,"1",NA,2.861111111
"3518","keel","Verb",1.79239168949825,"1",NA,2.64516129
"3519","clutter","Noun",1.69019608002851,"1",NA,2.378378378
"3520","ulcer","Noun",2.12057393120585,"1",NA,1.909090909
"3521","scab","Noun",1.51851393987789,"1",NA,2.214285714
"3522","wag","Verb",1.43136376415899,"1",1.8,3.419354839
"3523","silo","Noun",1.69019608002851,"1",NA,2.72
"3524","latrine","Noun",2.17609125905568,"1",NA,2.866666667
"3525","trillion","Noun",1.72427586960079,"1",NA,2.71875
"3526","dribble","Verb",1.83884909073726,"1",NA,3.194444444
"3527","swirl","Noun",1.67209785793572,"1",2.63636363636364,3.193548387
"3528","spar","Verb",1.56820172406699,"1",NA,2.388888889
"3529","tempest","Noun",1.56820172406699,"1",NA,2.076923077
"3530","interim","Noun",1.55630250076729,"1",-0.4,NA
"3531","tuba","Noun",1.79239168949825,"1",1.3,2.896551724
"3532","tycoon","Noun",1.72427586960079,"1",NA,2.766666667
"3533","frisk","Verb",1.90308998699194,"1",NA,2.965517241
"3534","humid","Adjective",1.66275783168157,"1",0.384615384615385,NA
"3535","nomad","Noun",1.44715803134222,"1",NA,2.764705882
"3536","default","Noun",1.7160033436348,"1",NA,2.029411765
"3537","brittle","Adjective",1.85733249643127,"1",2.23076923076923,NA
"3538","starling","Noun",2.02118929906994,"1",0.1,2.846153846
"3539","filly","Noun",1.78532983501077,"1",NA,2.964285714
"3540","manger","Noun",1.7160033436348,"1",NA,2.206896552
"3541","scrawny","Adjective",1.90848501887865,"1",2.5,NA
"3542","frock","Noun",1.64345267648619,"1",NA,2.965517241
"3543","mores","Noun",1.63346845557959,"1",NA,2.578947368
"3544","flux","Noun",1.73239375982297,"1",NA,2.642857143
"3545","clasp","Noun",1.72427586960079,"1",NA,2.411764706
"3546","borough","Noun",1.78532983501077,"1",NA,2.3
"3547","ostrich","Noun",1.69019608002851,"1",0.4,3.212121212
"3548","acne","Noun",1.67209785793572,"1",NA,2.4
"3549","otter","Noun",1.84509804001426,"1",0.2,2.9375
"3550","pug","Noun",1.72427586960079,"1",NA,2.833333333
"3551","crease","Noun",1.84509804001426,"1",0.615384615384615,1.92
"3552","bazooka","Noun",1.67209785793572,"1",1.7,NA
"3553","rump","Noun",1.86332286012046,"1",NA,3.740740741
"3554","torque","Noun",1.57978359661681,"1",NA,2.461538462
"3555","cauliflower","Noun",1.46239799789896,"1",0.727272727272727,NA
"3556","harlot","Noun",1.61278385671974,"1",NA,3.227272727
"3557","talon","Noun",1.75587485567249,"1",NA,2.481481481
"3558","scaffold","Noun",1.46239799789896,"1",NA,2.384615385
"3559","knuckle","Noun",1.82607480270083,"1",1.23076923076923,NA
"3560","opal","Noun",1.72427586960079,"1",NA,2.3
"3561","antelope","Noun",1.70757017609794,"1",-1.4,NA
"3562","spinster","Noun",1.69897000433602,"1",NA,2.810810811
"3563","croissant","Noun",1.66275783168157,"1",NA,2.975
"3564","bran","Noun",1.83250891270624,"1",NA,2.153846154
"3565","banshee","Noun",1.76342799356294,"1",NA,3.095238095
"3566","bile","Noun",1.61278385671974,"1",NA,2.257142857
"3567","wobble","Verb",1.49136169383427,"1",2.4,3.153846154
"3568","wart","Noun",1.80617997398389,"1",NA,2.37037037
"3569","sac","Noun",1.82607480270083,"1",NA,3.216216216
"3570","prude","Noun",1.85125834871908,"1",NA,2.608695652
"3571","raisin","Noun",1.92427928606188,"1",0,2.666666667
"3572","chassis","Noun",1.53147891704226,"1",NA,2.903225806
"3573","skim","Verb",1.64345267648619,"1",1.64285714285714,NA
"3574","shrew","Noun",1.63346845557959,"1",NA,2.545454545
"3575","propane","Noun",1.46239799789896,"1",NA,2.5
"3576","starch","Noun",1.84509804001426,"1",NA,2.129032258
"3577","haw","Noun",1.64345267648619,"1",NA,3.285714286
"3578","spud","Noun",1.68124123737559,"1",NA,3.16
"3579","gash","Noun",1.55630250076729,"1",NA,2.472222222
"3580","montage","Noun",1.76342799356294,"1",NA,2.756097561
"3581","stair","Noun",1.84509804001426,"1",NA,2.137931034
"3582","lull","Noun",1.78532983501077,"1",NA,2.5
"3583","tether","Verb",1.39794000867204,"1",NA,2.40625
"3584","musket","Noun",1.70757017609794,"1",NA,2.617647059
"3585","tingle","Noun",1.75587485567249,"1",2.33333333333333,3.314285714
"3586","putty","Noun",1.9731278535997,"1",NA,3.468085106
"3587","barrage","Noun",1.73239375982297,"1",NA,2.378378378
"3588","clog","Noun",1.6232492903979,"1",NA,2.918918919
"3589","poncho","Noun",1.65321251377534,"1",NA,2.833333333
"3590","bard","Noun",1.6232492903979,"1",NA,2.4375
"3591","hue","Noun",1.85733249643127,"1",NA,2.378378378
"3592","bale","Noun",2.02118929906994,"1",NA,2.277777778
"3593","lithium","Noun",1.78532983501077,"1",NA,2.333333333
"3594","expo","Noun",1.32221929473392,"1",NA,2.366666667
"3595","tinkle","Noun",1.68124123737559,"1",3,3.962962963
"3596","gander","Noun",1.7481880270062,"1",-0.916666666666667,3.5
"3597","sax","Noun",1.81291335664286,"1",NA,3.037037037
"3598","flimsy","Adjective",1.63346845557959,"1",1.8,2.785714286
"3599","blimp","Noun",1.73239375982297,"1",NA,3.222222222
"3600","proverb","Noun",1.7481880270062,"1",NA,2.085106383
"3601","berth","Noun",1.61278385671974,"1",NA,2.324324324
"3602","resin","Noun",1.49136169383427,"1",NA,2.407407407
"3603","squirm","Verb",1.63346845557959,"1",NA,3.21875
"3604","brim","Noun",1.66275783168157,"1",NA,2.242424242
"3605","satchel","Noun",1.88081359228079,"1",NA,2.655172414
"3606","napalm","Noun",1.89209460269048,"1",NA,2.425
"3607","flicker","Noun",1.55630250076729,"1",2.75,NA
"3608","dainty","Adjective",1.79239168949825,"1",NA,2.955555556
"3609","visor","Noun",1.49136169383427,"1",NA,2.133333333
"3610","motif","Noun",1.53147891704226,"1",NA,2.606060606
"3611","sternum","Noun",1.6232492903979,"1",NA,2.379310345
"3612","squawk","Verb",1.94448267215017,"1",3.46153846153846,3.418604651
"3613","whisk","Verb",1.47712125471966,"1",NA,3.266666667
"3614","turnip","Noun",1.94939000664491,"1",0.6,3.058823529
"3615","aloof","Adjective",1.53147891704226,"1",0.714285714285714,NA
"3616","snip","Verb",2.03742649794062,"1",NA,2.114285714
"3617","fable","Noun",1.32221929473392,"1",NA,2.230769231
"3618","squint","Verb",1.7160033436348,"1",NA,3.2
"3619","sickle","Noun",1.46239799789896,"1",NA,2.290322581
"3620","seer","Noun",1.88081359228079,"1",NA,2.347826087
"3621","binge","Noun",1.68124123737559,"1",NA,2.085714286
"3622","pelican","Noun",1.95424250943932,"1",0.909090909090909,NA
"3623","prose","Noun",1.69019608002851,"1",NA,2.384615385
"3624","scour","Verb",1.50514997831991,"1",NA,2.1875
"3625","trombone","Noun",1.81954393554187,"1",-0.636363636363636,3
"3626","stooge","Noun",1.75587485567249,"1",NA,3.818181818
"3627","scrabble","Noun",1.98677173426624,"1",NA,2.666666667
"3628","gust","Noun",1.39794000867204,"1",NA,2.484848485
"3629","bustle","Verb",1.63346845557959,"1",NA,2.9375
"3630","spec","Noun",1.65321251377534,"1",NA,2.055555556
"3631","stripe","Noun",1.8750612633917,"1",0.75,NA
"3632","scuffle","Noun",1.36172783601759,"1",NA,2.5
"3633","sardine","Noun",1.67209785793572,"1",0.9,2.710526316
"3634","mystique","Noun",2.25527250510331,"1",NA,2.815789474
"3635","taffy","Noun",2.0899051114394,"1",NA,3.052631579
"3636","grotto","Noun",1.54406804435028,"1",NA,2.534883721
"3637","gumbo","Noun",1.66275783168157,"1",NA,2.805555556
"3638","toupee","Noun",1.81291335664286,"1",NA,3.205128205
"3639","pox","Noun",1.88081359228079,"1",NA,2.454545455
"3640","primate","Noun",1.55630250076729,"1",NA,2.129032258
"3641","brawn","Noun",1.47712125471966,"1",NA,2.466666667
"3642","cahoots","Noun",1.51851393987789,"1",NA,3.888888889
"3643","clank","Noun",1.23044892137827,"1",4.15384615384615,NA
"3644","ninny","Noun",1.66275783168157,"1",NA,3.636363636
"3645","molasses","Noun",1.72427586960079,"1",1.15384615384615,NA
"3646","clang","Noun",1.64345267648619,"1",3.85714285714286,3.2
"3647","gully","Noun",1.68124123737559,"1",NA,2.620689655
"3648","blister","Noun",1.69019608002851,"1",NA,1.974358974
"3649","gangrene","Noun",1.67209785793572,"1",NA,2.4
"3650","truffle","Noun",1.38021124171161,"1",NA,2.790697674
"3651","mousse","Noun",1.77815125038364,"1",NA,2.76
"3652","mumble","Verb",1.61278385671974,"1",3.46666666666667,NA
"3653","tier","Noun",1.74036268949424,"1",NA,2.423076923
"3654","chalet","Noun",1.43136376415899,"1",NA,2.862068966
"3655","glaze","Noun",1.66275783168157,"1",NA,2.413793103
"3656","dune","Noun",1.7160033436348,"1",NA,2.258064516
"3657","digit","Noun",1.49136169383427,"1",NA,2.135135135
"3658","reprieve","Noun",1.7160033436348,"1",NA,2.290322581
"3659","yelp","Noun",0.903089986991944,"1",1.7,NA
"3660","pulpit","Noun",1.50514997831991,"1",NA,2.945945946
"3661","salamander","Noun",0.954242509439325,"1",0,NA
"3662","mitt","Noun",1.85125834871908,"1",NA,2.4
"3663","quiche","Noun",1.64345267648619,"1",NA,3.195652174
"3664","prowess","Noun",1.61278385671974,"1",NA,2.36
"3665","dinghy","Noun",1.56820172406699,"1",NA,3.531914894
"3666","flak","Noun",1.74036268949424,"1",NA,2.78125
"3667","ode","Noun",1.6232492903979,"1",NA,2.481481481
"3668","dingo","Noun",1.82607480270083,"1",-0.5,3.682926829
"3669","rhinoceros","Noun",1.5910646070265,"1",1.25,NA
"3670","porcupine","Noun",1.53147891704226,"1",1.90909090909091,NA
"3671","minion","Noun",1.68124123737559,"1",NA,3.321428571
"3672","libel","Noun",1.75587485567249,"1",NA,1.821428571
"3673","quiver","Noun",1.38021124171161,"1",NA,3.096774194
"3674","caribou","Noun",1.20411998265592,"1",-0.727272727272727,NA
"3675","drab","Adjective",1.6232492903979,"1",3.21428571428571,NA
"3676","gopher","Noun",1.86332286012046,"1",1.7,3.358974359
"3677","quartz","Noun",1.44715803134222,"1",NA,2.705882353
"3678","piranha","Noun",1.78532983501077,"1",0.636363636363636,NA
"3679","cordon","Noun",1.69897000433602,"1",NA,2.282051282
"3680","mucus","Noun",1.49136169383427,"1",NA,2.9375
"3681","sludge","Noun",1.39794000867204,"1",3.7,2.875
"3682","goatee","Noun",1.74036268949424,"1",NA,2.892857143
"3683","tremor","Noun",1.6232492903979,"1",NA,1.606060606
"3684","hoard","Noun",1.38021124171161,"1",NA,2.565217391
"3685","zinc","Noun",1.64345267648619,"1",NA,1.972972973
"3686","balm","Noun",1.49136169383427,"1",NA,2.5
"3687","zing","Verb",1.78532983501077,"1",3.06666666666667,NA
"3688","snooze","Verb",1.67209785793572,"1",NA,3
"3689","sprain","Noun",1.64345267648619,"1",NA,2.041666667
"3690","lilac","Adjective",1.60205999132796,"1",NA,2.2
"3691","furlough","Noun",1.55630250076729,"1",NA,2.625
"3692","dab","Noun",1.76342799356294,"1",NA,3
"3693","twine","Noun",1.47712125471966,"1",0.181818181818182,NA
"3694","loon","Noun",1.86332286012046,"1",NA,3.066666667
"3695","fondue","Noun",1.68124123737559,"1",NA,2.771428571
"3696","encore","Noun",2.10380372095596,"1",NA,2.473684211
"3697","brunt","Noun",1.41497334797082,"1",0.666666666666667,2.47826087
"3698","ozone","Noun",2.04139268515822,"1",NA,2.175
"3699","jiggle","Verb",1.79934054945358,"1",2.58333333333333,3.64516129
"3700","zucchini","Noun",1.69897000433602,"1",0.1,NA
"3701","clique","Noun",1.60205999132796,"1",NA,2.916666667
"3702","gourd","Noun",1.39794000867204,"1",NA,3.230769231
"3703","axle","Noun",1.80617997398389,"1",NA,2.4
"3704","squaw","Noun",1.83250891270624,"1",NA,2.928571429
"3705","sleek","Adjective",1.64345267648619,"1",3,NA
"3706","kiwi","Noun",1.61278385671974,"1",NA,3.2
"3707","totem","Noun",1.65321251377534,"1",NA,2.707317073
"3708","nifty","Adjective",1.85733249643127,"1",-0.166666666666667,NA
"3709","reggae","Noun",1.69897000433602,"1",NA,2.432432432
"3710","stigma","Noun",1.44715803134222,"1",NA,2.133333333
"3711","yahoo","Noun",2.17609125905568,"1",2.76923076923077,3.689655172
"3712","refrain","Verb",2.02118929906994,"1",NA,2.258064516
"3713","drivel","Noun",1.56820172406699,"1",NA,2.862068966
"3714","elm","Noun",1.86923171973098,"1",NA,2.133333333
"3715","noggin","Noun",1.54406804435028,"1",NA,3.857142857
"3716","riffraff","Noun",1.72427586960079,"1",NA,3.592592593
"3717","query","Noun",1.47712125471966,"1",NA,2.3
"3718","fowl","Noun",1.55630250076729,"1",NA,2.48
"3719","loom","Noun",1.34242268082221,"1",NA,2.263157895
"3720","gleam","Noun",1.70757017609794,"1",1.4375,2.135135135
"3721","tunic","Noun",1.46239799789896,"1",NA,2.631578947
"3722","palette","Noun",1.47712125471966,"1",NA,2.222222222
"3723","roe","Noun",1.72427586960079,"1",NA,2.447368421
"3724","miser","Noun",1.41497334797082,"1",NA,2.307692308
"3725","cascade","Noun",1.51851393987789,"1",0.7,2.228571429
"3726","gland","Noun",1.89209460269048,"1",NA,2.516129032
"3727","rancid","Adjective",1.41497334797082,"1",0.285714285714286,NA
"3728","mullet","Noun",1.47712125471966,"1",NA,3.34375
"3729","smut","Noun",1.85125834871908,"1",NA,3.404761905
"3730","apex","Noun",1.64345267648619,"1",NA,2.620689655
"3731","tripe","Noun",1.6232492903979,"1",NA,2.944444444
"3732","citrus","Noun",1.43136376415899,"1",0.461538461538462,2.382352941
"3733","drape","Noun",1.73239375982297,"1",NA,2.333333333
"3734","hanky","Noun",1.63346845557959,"1",NA,3.743589744
"3735","knave","Noun",1.30102999566398,"1",-0.363636363636364,NA
"3736","kudos","Noun",1.65321251377534,"1",NA,3.392857143
"3737","liqueur","Noun",1.46239799789896,"1",NA,2.578947368
"3738","tot","Noun",1.74036268949424,"1",NA,2.76
"3739","franc","Noun",1.6232492903979,"1",NA,2.282608696
"3740","pomp","Noun",1.32221929473392,"1",NA,2.848484848
"3741","bracket","Noun",1.51851393987789,"1",NA,2.333333333
"3742","prawn","Noun",1.43136376415899,"1",NA,2.655172414
"3743","bronco","Noun",1.86332286012046,"1",NA,2.414634146
"3744","omen","Noun",1.94448267215017,"1",NA,2.113636364
"3745","shrill","Adjective",1.39794000867204,"1",3.28571428571429,NA
"3746","whimper","Noun",1.57978359661681,"1",2.57142857142857,2.448275862
"3747","flannel","Noun",1.85125834871908,"1",0.9,2.7
"3748","mocha","Noun",1.82607480270083,"1",NA,2.725
"3749","bigot","Noun",1.50514997831991,"1",NA,1.882352941
"3750","bequeath","Verb",1.64345267648619,"1",-0.785714285714286,NA
"3751","pail","Noun",1.69019608002851,"1",NA,2.333333333
"3752","wanton","Adjective",1.63346845557959,"1",NA,3.024390244
"3753","tangerine","Adjective",1.5910646070265,"1",-0.0666666666666667,NA
"3754","fennel","Noun",1.60205999132796,"1",NA,2.555555556
"3755","cynic","Noun",1.75587485567249,"1",NA,2.421052632
"3756","maroon","Adjective",1.79239168949825,"1",NA,2.744214373
"3757","juju","Noun",1.49136169383427,"1",NA,3.65625
"3758","petal","Noun",1.66275783168157,"1",NA,2.161290323
"3759","cog","Noun",1.44715803134222,"1",NA,2.903225806
"3760","turbine","Noun",1.67209785793572,"1",NA,2.137931034
"3761","chipper","Adjective",1.82607480270083,"1",NA,2.684210526
"3762","recourse","Noun",1.5910646070265,"1",NA,1.972222222
"3763","koala","Noun",1.50514997831991,"1",0.5,NA
"3764","poise","Noun",1.75587485567249,"1",NA,2.566666667
"3765","refute","Verb",1.54406804435028,"1",0.230769230769231,NA
"3766","splat","Verb",1.64345267648619,"1",3.7,NA
"3767","optics","Noun",1.56820172406699,"1",NA,2.166666667
"3768","grope","Verb",1.50514997831991,"1",NA,2.444444444
"3769","recluse","Noun",1.54406804435028,"1",NA,2.37037037
"3770","shoddy","Adjective",1.57978359661681,"1",NA,2.921052632
"3771","iguana","Noun",1.61278385671974,"1",0.4,NA
"3772","overture","Noun",1.82607480270083,"1",-0.153846153846154,NA
"3773","gecko","Noun",1.30102999566398,"1",-0.181818181818182,NA
"3774","mumps","Noun",1.78532983501077,"1",NA,2.958333333
"3775","dupe","Noun",1.53147891704226,"1",NA,3
"3776","typhoid","Noun",1.41497334797082,"1",NA,1.709677419
"3777","spasm","Noun",1.75587485567249,"1",NA,3
"3778","polka","Noun",2.09691001300806,"1",NA,3.592592593
"3779","kelp","Noun",1.80617997398389,"1",NA,2.5
"3780","angst","Noun",1.68124123737559,"1",NA,2.075
"3781","collage","Noun",1.57978359661681,"1",NA,2.108108108
"3782","albatross","Noun",1.61278385671974,"1",1,NA
"3783","allure","Noun",1.49136169383427,"1",NA,2.571428571
"3784","goulash","Noun",1.6232492903979,"1",NA,3.452380952
"3785","mongoose","Noun",1.53147891704226,"1",-1,NA
"3786","foundry","Noun",1.34242268082221,"1",NA,2.4
"3787","respite","Noun",1.39794000867204,"1",NA,1.965517241
"3788","septic","Adjective",1.86332286012046,"1",-0.416666666666667,NA
"3789","burr","Noun",1.55630250076729,"1",NA,2.971428571
"3790","magpie","Noun",1.39794000867204,"1",-0.916666666666667,3.066666667
"3791","brisket","Noun",1.68124123737559,"1",NA,2.607142857
"3792","shire","Noun",1.65321251377534,"1",NA,2.34375
"3793","marquee","Noun",1.44715803134222,"1",NA,2.242424242
"3794","plaid","Noun",1.91907809237607,"1",NA,2.571428571
"3795","pellet","Noun",1.83250891270624,"1",NA,2.176470588
"3796","lira","Noun",1.51851393987789,"1",NA,2.512820513
"3797","cyst","Noun",1.36172783601759,"1",NA,2.225
"3798","apricot","Noun",1.51851393987789,"1",-0.181818181818182,NA
"3799","beret","Noun",1.69019608002851,"1",NA,2.59375
"3800","spatula","Noun",1.75587485567249,"1",-0.1,NA
"3801","nexus","Noun",1.76342799356294,"1",NA,2.404761905
"3802","revel","Verb",1.6232492903979,"1",NA,2.290322581
"3803","sizzle","Noun",1.51851393987789,"1",3.81818181818182,NA
"3804","suave","Adjective",1.68124123737559,"1",1.23076923076923,NA
"3805","wriggle","Verb",1.34242268082221,"1",NA,3.441176471
"3806","sheath","Noun",1.41497334797082,"1",NA,2.705882353
"3807","frolic","Noun",1.63346845557959,"1",1.7,3.475
"3808","burlesque","Noun",1.56820172406699,"1",NA,2.972222222
"3809","splint","Noun",1.65321251377534,"1",NA,2.458333333
"3810","clobber","Verb",1.49136169383427,"1",NA,3.444444444
"3811","hoarse","Adjective",1.41497334797082,"1",1.53846153846154,NA
"3812","coleslaw","Noun",1.80617997398389,"1",NA,2.6
"3813","skid","Noun",2.04921802267018,"1",NA,2.53125
"3814","rustle","Verb",1.77085201164214,"1",2.57142857142857,2.411764706
"3815","lacrosse","Noun",1.73239375982297,"1",-0.545454545454545,2
"3816","jib","Noun",1.56820172406699,"1",NA,3.24
"3817","radium","Noun",1.75587485567249,"1",NA,2.351351351
"3818","lint","Noun",1.83884909073726,"1",NA,2.323529412
"3819","zephyr","Noun",1.70757017609794,"1",NA,2.75
"3820","toffee","Noun",1.36172783601759,"1",NA,2.566666667
"3821","esquire","Noun",1.70757017609794,"1",0.615384615384615,NA
"3822","yolk","Noun",1.34242268082221,"1",NA,2.823529412
"3823","tout","Noun",1.7481880270062,"1",NA,2.58974359
"3824","template","Noun",1.34242268082221,"1",0.266666666666667,1.764705882
"3825","pixie","Noun",1.63346845557959,"1",NA,3.037037037
"3826","node","Noun",1.41497334797082,"1",-1,2.735294118
"3827","piston","Noun",1.78532983501077,"1",NA,2.230769231
"3828","clump","Noun",1.44715803134222,"1",NA,2.638888889
"3829","ooze","Verb",1.44715803134222,"1",3,3.233333333
"3830","ballast","Noun",1.78532983501077,"1",NA,2.421052632
"3831","ordnance","Noun",1.68124123737559,"1",NA,2
"3832","stub","Noun",1.69897000433602,"1",NA,2.735294118
"3833","rhubarb","Noun",1.7481880270062,"1",-1.5,2.75
"3834","booby","Noun",2.11394335230684,"1",NA,4.066666667
"3835","dandruff","Noun",1.6232492903979,"1",NA,2.682926829
"3836","dismay","Noun",1.38021124171161,"1",NA,1.594594595
"3837","blight","Noun",1.47712125471966,"1",NA,2.090909091
"3838","creak","Verb",1.43136376415899,"1",1.92307692307692,2.454545455
"3839","putrid","Adjective",1.51851393987789,"1",1.07692307692308,NA
"3840","pivot","Verb",1.38021124171161,"1",NA,2.484848485
"3841","ditto","Noun",1.93449845124357,"1",NA,3.178571429
"3842","ramble","Verb",1.50514997831991,"1",2.16666666666667,3.107142857
"3843","varnish","Noun",1.34242268082221,"1",NA,2.5
"3844","lasso","Noun",1.66275783168157,"1",NA,2.620689655
"3845","platypus","Noun",0.602059991327962,"1",0.166666666666667,NA
"3846","lesion","Noun",1.49136169383427,"1",NA,2
"3847","photon","Noun",1.44715803134222,"1",NA,2.647058824
"3848","loch","Noun",1.94939000664491,"1",NA,3.107142857
"3849","tarantula","Noun",1.67209785793572,"1",1.2,NA
"3850","musk","Noun",1.44715803134222,"1",1.28571428571429,NA
"3851","swill","Noun",1.69897000433602,"1",NA,2.814814815
"3852","fiscal","Adjective",1.60205999132796,"1",NA,2.193548387
"3853","punt","Noun",1.57978359661681,"1",NA,3.034482759
"3854","cobalt","Noun",1.49136169383427,"1",NA,2.171428571
"3855","tadpole","Noun",1.49136169383427,"1",NA,2.633333333
"3856","stockade","Noun",1.8750612633917,"1",NA,2.4
"3857","belch","Verb",1.57978359661681,"1",NA,3.03125
"3858","morsel","Noun",1.51851393987789,"1",NA,2.738095238
"3859","vermouth","Noun",1.70757017609794,"1",NA,2.727272727
"3860","beaker","Noun",1.36172783601759,"1",NA,2.628571429
"3861","smirk","Noun",1.6232492903979,"1",1.8,3.3125
"3862","tutu","Noun",1.55630250076729,"1",NA,3.566666667
"3863","crayon","Noun",1.34242268082221,"1",0.818181818,2.361111111
"3864","compost","Noun",1.46239799789896,"1",NA,2.317073171
"3865","kayak","Noun",1.43136376415899,"1",NA,3.026315789
"3866","zest","Noun",1.55630250076729,"1",NA,3.071428571
"3867","nook","Noun",1.74036268949424,"1",NA,2.4375
"3868","lag","Noun",1.88081359228079,"1",NA,2.176470588
"3869","sullen","Adjective",1.47712125471966,"1",0.285714285714286,NA
